,32,32,1024,33,33,1089,31,19,31,121,121,14641,162.283,113.675,,0.6808510638,0.6808510638,0.4635581711,0.75,0.75,0.5625,0.4305555556,0.4418604651,0.756097561,0.7423312883,0.7423312883,0.5510557417,0.9664937555,0.8930325003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32,32,1024,33,33,1089,31,19,31,121,121,14641,162.283,113.675,,0.6808510638,0.6808510638,0.4635581711,0.75,0.75,0.5625,0.4305555556,0.4418604651,0.756097561,0.7423312883,0.7423312883,0.5510557417,0.9664937555,0.8930325003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 16,31,31,961,29,29,841,55,33,35,123,123,15129,159.639,110.375,,0.6595744681,0.6595744681,0.4350384789,0.6590909091,0.6590909091,0.4344008264,0.7638888889,0.7674418605,0.8536585366,0.754601227,0.754601227,0.5694230118,0.9507471309,0.867107651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31,31,961,29,29,841,55,33,35,123,123,15129,159.639,110.375,,0.6595744681,0.6595744681,0.4350384789,0.6590909091,0.6590909091,0.4344008264,0.7638888889,0.7674418605,0.8536585366,0.754601227,0.754601227,0.5694230118,0.9507471309,0.867107651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,30,900,35,35,1225,65,39,29,122,122,14884,159.639,110.375,,0.6382978723,0.6382978723,0.4074241738,0.7954545455,0.7954545455,0.6327479339,0.9027777778,0.9069767442,0.7073170732,0.7484662577,0.7484662577,0.5602017389,0.9507471309,0.867107651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,30,900,35,35,1225,65,39,29,122,122,14884,159.639,110.375,,0.6382978723,0.6382978723,0.4074241738,0.7954545455,0.7954545455,0.6327479339,0.9027777778,0.9069767442,0.7073170732,0.7484662577,0.7484662577,0.5602017389,0.9507471309,0.867107651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28,28,784,30,30,900,41,25,33,126,126,15876,159.639,110.375,,0.5957446809,0.5957446809,0.3549117248,0.6818181818,0.6818181818,0.4648760331,0.5694444444,0.5813953488,0.8048780488,0.773006135,0.773006135,0.5975384847,0.9507471309,0.867107651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28,28,784,30,30,900,41,25,33,126,126,15876,159.639,110.375,,0.5957446809,0.5957446809,0.3549117248,0.6818181818,0.6818181818,0.4648760331,0.5694444444,0.5813953488,0.8048780488,0.773006135,0.773006135,0.5975384847,0.9507471309,0.867107651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 18,35,35,1225,34,34,1156,56,33,35,140,140,19600,161.181,115.325,,0.7446808511,0.7446808511,0.5545495699,0.7727272727,0.7727272727,0.597107438,0.7777777778,0.7674418605,0.8536585366,0.8588957055,0.8588957055,0.737701833,0.9599306767,0.905994925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35,35,1225,34,34,1156,56,33,35,140,140,19600,161.181,115.325,,0.7446808511,0.7446808511,0.5545495699,0.7727272727,0.7727272727,0.597107438,0.7777777778,0.7674418605,0.8536585366,0.8588957055,0.8588957055,0.737701833,0.9599306767,0.905994925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,30,900,35,35,1225,65,39,29,122,122,14884,161.181,115.325,,0.6382978723,0.6382978723,0.4074241738,0.7954545455,0.7954545455,0.6327479339,0.9027777778,0.9069767442,0.7073170732,0.7484662577,0.7484662577,0.5602017389,0.9599306767,0.905994925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,30,900,35,35,1225,65,39,29,122,122,14884,161.181,115.325,,0.6382978723,0.6382978723,0.4074241738,0.7954545455,0.7954545455,0.6327479339,0.9027777778,0.9069767442,0.7073170732,0.7484662577,0.7484662577,0.5602017389,0.9599306767,0.905994925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23,23,529,23,23,529,38,23,30,122,122,14884,161.181,115.325,,0.4893617021,0.4893617021,0.2394748755,0.5227272727,0.5227272727,0.2732438017,0.5277777778,0.5348837209,0.7317073171,0.7484662577,0.7484662577,0.5602017389,0.9599306767,0.905994925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23,23,529,23,23,529,38,23,30,122,122,14884,161.181,115.325,,0.4893617021,0.4893617021,0.2394748755,0.5227272727,0.5227272727,0.2732438017,0.5277777778,0.5348837209,0.7317073171,0.7484662577,0.7484662577,0.5602017389,0.9599306767,0.905994925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 19,36,36,1296,28,28,784,44,26,32,137,137,18769,162.782,116.343,,0.7659574468,0.7659574468,0.5866908103,0.6363636364,0.6363636364,0.4049586777,0.6111111111,0.6046511628,0.7804878049,0.8404907975,0.8404907975,0.7064247808,0.9694656034,0.9139923482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,36,36,1296,28,28,784,44,26,32,137,137,18769,162.782,116.343,,0.7659574468,0.7659574468,0.5866908103,0.6363636364,0.6363636364,0.4049586777,0.6111111111,0.6046511628,0.7804878049,0.8404907975,0.8404907975,0.7064247808,0.9694656034,0.9139923482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,30,900,32,32,1024,49,29,30,130,130,16900,162.782,116.343,,0.6382978723,0.6382978723,0.4074241738,0.7272727273,0.7272727273,0.5289256198,0.6805555556,0.6744186047,0.7317073171,0.7975460123,0.7975460123,0.6360796417,0.9694656034,0.9139923482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,30,900,32,32,1024,49,29,30,130,130,16900,162.782,116.343,,0.6382978723,0.6382978723,0.4074241738,0.7272727273,0.7272727273,0.5289256198,0.6805555556,0.6744186047,0.7317073171,0.7975460123,0.7975460123,0.6360796417,0.9694656034,0.9139923482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32,32,1024,31,31,961,53,32,33,131,131,17161,162.782,116.343,,0.6808510638,0.6808510638,0.4635581711,0.7045454545,0.7045454545,0.4963842975,0.7361111111,0.7441860465,0.8048780488,0.8036809816,0.8036809816,0.6459031202,0.9694656034,0.9139923482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32,32,1024,31,31,961,53,32,33,131,131,17161,162.782,116.343,,0.6808510638,0.6808510638,0.4635581711,0.7045454545,0.7045454545,0.4963842975,0.7361111111,0.7441860465,0.8048780488,0.8036809816,0.8036809816,0.6459031202,0.9694656034,0.9139923482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 21,33,33,1089,35,35,1225,43,26,32,129,129,16641,160.748,117.062,,0.7021276596,0.7021276596,0.4929832503,0.7954545455,0.7954545455,0.6327479339,0.5972222222,0.6046511628,0.7804878049,0.7914110429,0.7914110429,0.6263314389,0.9573518989,0.919640823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33,33,1089,35,35,1225,43,26,32,129,129,16641,160.748,117.062,,0.7021276596,0.7021276596,0.4929832503,0.7954545455,0.7954545455,0.6327479339,0.5972222222,0.6046511628,0.7804878049,0.7914110429,0.7914110429,0.6263314389,0.9573518989,0.919640823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,36,36,1296,34,34,1156,35,21,30,128,128,16384,160.748,117.062,,0.7659574468,0.7659574468,0.5866908103,0.7727272727,0.7727272727,0.597107438,0.4861111111,0.488372093,0.7317073171,0.7852760736,0.7852760736,0.6166585118,0.9573518989,0.919640823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,36,36,1296,34,34,1156,35,21,30,128,128,16384,160.748,117.062,,0.7659574468,0.7659574468,0.5866908103,0.7727272727,0.7727272727,0.597107438,0.4861111111,0.488372093,0.7317073171,0.7852760736,0.7852760736,0.6166585118,0.9573518989,0.919640823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28,28,784,29,29,841,38,23,33,117,117,13689,160.748,117.062,,0.5957446809,0.5957446809,0.3549117248,0.6590909091,0.6590909091,0.4344008264,0.5277777778,0.5348837209,0.8048780488,0.717791411,0.717791411,0.5152245098,0.9573518989,0.919640823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28,28,784,29,29,841,38,23,33,117,117,13689,160.748,117.062,,0.5957446809,0.5957446809,0.3549117248,0.6590909091,0.6590909091,0.4344008264,0.5277777778,0.5348837209,0.8048780488,0.717791411,0.717791411,0.5152245098,0.9573518989,0.919640823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 23,30,30,900,33,33,1089,38,22,30,125,125,15625,161.929,111.151,,0.6382978723,0.6382978723,0.4074241738,0.75,0.75,0.5625,0.5277777778,0.511627907,0.7317073171,0.7668711656,0.7668711656,0.5880913847,0.9643854707,0.8732039186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,30,900,33,33,1089,38,22,30,125,125,15625,161.929,111.151,,0.6382978723,0.6382978723,0.4074241738,0.75,0.75,0.5625,0.5277777778,0.511627907,0.7317073171,0.7668711656,0.7668711656,0.5880913847,0.9643854707,0.8732039186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38,38,1444,43,43,1849,49,29,32,126,126,15876,161.929,111.151,,0.8085106383,0.8085106383,0.6536894522,0.9772727273,0.9772727273,0.9550619835,0.6805555556,0.6744186047,0.7804878049,0.773006135,0.773006135,0.5975384847,0.9643854707,0.8732039186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38,38,1444,43,43,1849,49,29,32,126,126,15876,161.929,111.151,,0.8085106383,0.8085106383,0.6536894522,0.9772727273,0.9772727273,0.9550619835,0.6805555556,0.6744186047,0.7804878049,0.773006135,0.773006135,0.5975384847,0.9643854707,0.8732039186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38,38,1444,36,36,1296,39,24,32,135,135,18225,161.929,111.151,,0.8085106383,0.8085106383,0.6536894522,0.8181818182,0.8181818182,0.6694214876,0.5416666667,0.5581395349,0.7804878049,0.8282208589,0.8282208589,0.6859497911,0.9643854707,0.8732039186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38,38,1444,36,36,1296,39,24,32,135,135,18225,161.929,111.151,,0.8085106383,0.8085106383,0.6536894522,0.8181818182,0.8181818182,0.6694214876,0.5416666667,0.5581395349,0.7804878049,0.8282208589,0.8282208589,0.6859497911,0.9643854707,0.8732039186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 30,29,29,841,34,34,1156,49,29,32,133,133,17689,160.685,111.45,,0.6170212766,0.6170212766,0.3807152558,0.7727272727,0.7727272727,0.597107438,0.6805555556,0.6744186047,0.7804878049,0.8159509202,0.8159509202,0.6657759042,0.9569766957,0.8755528671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29,29,841,34,34,1156,49,29,32,133,133,17689,160.685,111.45,,0.6170212766,0.6170212766,0.3807152558,0.7727272727,0.7727272727,0.597107438,0.6805555556,0.6744186047,0.7804878049,0.8159509202,0.8159509202,0.6657759042,0.9569766957,0.8755528671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33,33,1089,32,32,1024,30,18,34,135,135,18225,160.685,111.45,,0.7021276596,0.7021276596,0.4929832503,0.7272727273,0.7272727273,0.5289256198,0.4166666667,0.4186046512,0.8292682927,0.8282208589,0.8282208589,0.6859497911,0.9569766957,0.8755528671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33,33,1089,32,32,1024,30,18,34,135,135,18225,160.685,111.45,,0.7021276596,0.7021276596,0.4929832503,0.7272727273,0.7272727273,0.5289256198,0.4166666667,0.4186046512,0.8292682927,0.8282208589,0.8282208589,0.6859497911,0.9569766957,0.8755528671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26,26,676,25,25,625,37,22,28,111,111,12321,160.685,111.45,,0.5531914894,0.5531914894,0.3060208239,0.5681818182,0.5681818182,0.3228305785,0.5138888889,0.511627907,0.6829268293,0.6809815951,0.6809815951,0.4637359329,0.9569766957,0.8755528671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26,26,676,25,25,625,37,22,28,111,111,12321,160.685,111.45,,0.5531914894,0.5531914894,0.3060208239,0.5681818182,0.5681818182,0.3228305785,0.5138888889,0.511627907,0.6829268293,0.6809815951,0.6809815951,0.4637359329,0.9569766957,0.8755528671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 31,26,26,676,29,29,841,39,23,32,125,125,15625,161.215,113.712,,0.5531914894,0.5531914894,0.3060208239,0.6590909091,0.6590909091,0.4344008264,0.5416666667,0.5348837209,0.7804878049,0.7668711656,0.7668711656,0.5880913847,0.9601331674,0.8933231729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26,26,676,29,29,841,39,23,32,125,125,15625,161.215,113.712,,0.5531914894,0.5531914894,0.3060208239,0.6590909091,0.6590909091,0.4344008264,0.5416666667,0.5348837209,0.7804878049,0.7668711656,0.7668711656,0.5880913847,0.9601331674,0.8933231729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34,34,1156,34,34,1156,58,35,31,129,129,16641,161.215,113.712,,0.7234042553,0.7234042553,0.5233137166,0.7727272727,0.7727272727,0.597107438,0.8055555556,0.8139534884,0.756097561,0.7914110429,0.7914110429,0.6263314389,0.9601331674,0.8933231729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34,34,1156,34,34,1156,58,35,31,129,129,16641,161.215,113.712,,0.7234042553,0.7234042553,0.5233137166,0.7727272727,0.7727272727,0.597107438,0.8055555556,0.8139534884,0.756097561,0.7914110429,0.7914110429,0.6263314389,0.9601331674,0.8933231729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,25,625,28,28,784,33,20,29,115,115,13225,161.215,113.712,,0.5319148936,0.5319148936,0.2829334541,0.6363636364,0.6363636364,0.4049586777,0.4583333333,0.4651162791,0.7073170732,0.7055214724,0.7055214724,0.497760548,0.9601331674,0.8933231729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,25,625,28,28,784,33,20,29,115,115,13225,161.215,113.712,,0.5319148936,0.5319148936,0.2829334541,0.6363636364,0.6363636364,0.4049586777,0.4583333333,0.4651162791,0.7073170732,0.7055214724,0.7055214724,0.497760548,0.9601331674,0.8933231729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 33,26,26,676,29,29,841,39,23,32,125,125,15625,163.434,116.232,,0.5531914894,0.5531914894,0.3060208239,0.6590909091,0.6590909091,0.4344008264,0.5416666667,0.5348837209,0.7804878049,0.7668711656,0.7668711656,0.5880913847,0.9733486591,0.9131203306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26,26,676,29,29,841,39,23,32,125,125,15625,163.434,116.232,,0.5531914894,0.5531914894,0.3060208239,0.6590909091,0.6590909091,0.4344008264,0.5416666667,0.5348837209,0.7804878049,0.7668711656,0.7668711656,0.5880913847,0.9733486591,0.9131203306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35,35,1225,40,40,1600,61,37,32,128,128,16384,163.434,116.232,,0.7446808511,0.7446808511,0.5545495699,0.9090909091,0.9090909091,0.826446281,0.8472222222,0.8604651163,0.7804878049,0.7852760736,0.7852760736,0.6166585118,0.9733486591,0.9131203306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35,35,1225,40,40,1600,61,37,32,128,128,16384,163.434,116.232,,0.7446808511,0.7446808511,0.5545495699,0.9090909091,0.9090909091,0.826446281,0.8472222222,0.8604651163,0.7804878049,0.7852760736,0.7852760736,0.6166585118,0.9733486591,0.9131203306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,25,625,30,30,900,48,28,30,120,120,14400,163.434,116.232,,0.5319148936,0.5319148936,0.2829334541,0.6818181818,0.6818181818,0.4648760331,0.6666666667,0.6511627907,0.7317073171,0.736196319,0.736196319,0.5419850201,0.9733486591,0.9131203306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
